x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,LABEL
175.1887149938412,172.65507100062678,181.93541346991339,217.29054333896784,218.1265517639477,245.0237551513419,256.7293688456303,260.6053090934147,292.08923255455016,284.35444606866804,273.4584947353324,219.32146195990208,322.447793962012,228.1742363286903,353.93073403049857,236.00993912182457,383.3439350659628,241.7691356011128,280.4666196445505,189.84951934461424,333.9662018215604,189.37824720831122,370.02988622349403,192.647361168747,400.2962068668021,193.9563244756282,277.1046816090293,159.85464642814622,324.8090634683267,155.1465141780136,356.25799610146714,157.175721647116,382.3325210461171,158.2725516040009,266.581952171784,130.78350035812036,303.28919699787366,118.7319969451346,326.67337427160237,113.51842749817297,351.012146140155,109.1159754018845,1
190.43693037498468,169.1948024897411,194.78611605247733,214.5276689638913,231.63565437732188,244.87243068624502,267.4351704418806,259.74870980966807,297.5802633749337,284.5328352555671,293.95036459503183,218.64199263655246,342.6366812678099,227.3437049202621,374.36975156126584,233.9278155418051,403.83285358882324,239.44472997998128,299.8379449968853,189.72303452728647,354.99361884874463,189.18404338898108,390.3276870755181,191.08542960070645,422.38715005433374,191.58075217980604,294.831743501447,158.94887788380086,343.76349743471667,152.86411992019478,374.58902878161103,154.17633957858152,401.7214280976769,155.55083052013424,281.3219021304395,128.61183731867098,319.1556158691384,115.5675071246483,344.5632312378003,111.31148901319105,371.4095310527519,107.8519775511827,1
205.3347622630464,175.3013759665664,212.2550624804863,221.899123220217,249.36803028203946,248.8677652941733,287.9379331643213,265.3610760958618,322.1802331104882,291.2900387389309,304.4334928822318,219.01000133536218,354.81856918016274,227.89038523491763,388.86401329286673,235.803513895371,418.9032585093273,242.20141933761442,308.4848695966248,188.77739224081233,363.43458155767075,188.71307627191163,402.04990839128914,192.45232383077564,436.36593902017376,192.98073010446933,302.7635560104955,158.19931520847786,349.5494867069501,151.89158511011192,383.85898060834734,153.0181208921131,412.53448577908057,153.81507444095772,289.92409587835215,128.38851138687824,329.13697086345206,115.79213112144134,357.6762047695984,111.3468854829398,384.78442477227514,107.12366669205767,1
198.92653523130502,145.48242630675946,216.39946295528716,192.7018703293698,257.092406633441,220.64652527704226,295.958018405272,238.48267555105673,325.9571203798969,260.5297117873179,316.1189533223587,190.7728645883854,363.25880328060157,199.75304149406026,395.9482466674217,204.70752420200557,424.1367943908008,208.00436554598951,317.25863951688007,160.96092685628497,370.4338301019143,161.80173219776594,407.6640216596643,163.3365108877261,441.7219691868877,162.6208413789937,309.4687493330821,130.08053030803882,356.24685949363993,126.54814113329309,386.365717801762,129.1450541550517,412.4714248901364,132.55155161354884,294.3610215871049,99.8855993212747,330.62688332174,90.5007396511051,358.2945317596459,87.91973332176286,388.33824945209744,86.06639273780985,1
211.6275859146554,130.2825517795336,223.24990923991578,178.40092875879418,258.9493681773675,205.2601407040147,294.92227366888255,218.53502070410286,328.54069527480897,236.72584271467076,314.822993138565,174.49399347493636,364.4676314686804,181.2311474904718,398.3562081443343,184.3066535829439,425.3534676980417,187.43094230539737,316.435515743433,143.01936803807757,371.35719819883167,141.019208001891,409.5235288636214,141.37424487957787,441.4931343669942,141.47322868715537,309.6522990628146,111.77480500774118,357.71209884463326,107.84539416395546,392.555532416398,109.69951114602873,420.3244143194935,111.80593455714461,297.55280337945453,82.52162346313935,334.9229847572316,70.84132656691077,363.6560061397614,66.36009617469745,392.74731026486563,62.41738958985161,1
203.94835906740263,118.02006584110973,225.21456922604193,170.1725687814519,264.2002609436713,192.7958745852984,300.96764502531005,203.30490249994136,335.4310632718844,219.22109459657622,312.8175770329144,158.92724710629136,362.1929699274406,168.16291127855857,394.87919912220065,170.67866655204944,421.55067772379067,173.4196342170194,312.2915673493517,128.89524185343635,365.6277458665263,125.05890014504962,403.7875877541519,124.65740414918127,436.66629560012643,124.09829125922215,304.02747985640235,100.83493440524126,351.8233436284936,94.78211256905183,384.61103645604635,93.49585225691726,413.35835566062815,93.35947952245715,291.2119979964991,75.52054652503057,332.3072762845768,60.623653944458965,359.8753089388647,56.13394548678809,387.77197084083855,55.03249189514975,1
205.30329559736856,109.51476694051505,227.37307154422524,153.36086179140918,263.95432031461314,179.38938079276477,302.03330729671507,190.66629418067117,338.21714524245544,201.8503576584721,317.28991380580555,141.51526440738868,367.093283007227,150.6301051103819,398.2531195786578,152.48583729249273,423.8784631375747,153.03569153299756,315.27672223490663,112.23226513568258,368.8030564979963,112.50732631024718,407.0607533620423,112.2821036592695,439.2991692156902,111.34837309204974,304.84562076033217,85.90586261934752,350.6902337180418,79.18174842769415,385.2834733165673,77.41714333004094,413.909444144334,75.19555690261356,288.8942573473305,62.724198264959085,325.45888803485286,49.15838526989228,352.7059743310747,42.485511518493695,380.0033562982517,37.51923327504596,1
203.0096364961464,90.5115314673385,223.76439732651124,138.3982779251719,264.351138891936,161.49506371564712,301.2468070420473,175.4834202254824,339.5881028168951,193.7253913337072,313.54479483590694,135.6371086081108,360.3659120025768,144.13314008995076,394.3702595657596,146.96936156546144,421.5402820514573,150.68011229746662,314.8136179088142,104.61055161425065,366.13831284445587,99.11550482462962,405.01729322313986,100.14345460386312,436.545630390292,101.90090276580213,307.6872181569888,76.0183957458662,352.42294557776404,66.91046924850843,389.13370093747835,68.00707099038436,418.4147985588388,68.1540803870198,297.3891677164538,50.59151688802103,334.0436171702604,32.22600150860626,364.3667106636676,27.39934887960817,394.08013911534545,24.94496246037329,1
169.37284773571992,95.75341075061044,192.15616637857602,141.04339972766684,231.21677905453907,164.00649920594537,268.0373087966691,175.3768566703568,303.423890727423,191.0404309322489,278.74044739014425,133.96054418127437,328.2211705056834,141.51039858975378,361.2910681923713,142.79641873270748,389.90529197676733,143.16844413826016,278.09534591186275,105.13411355796404,330.9749335217639,100.9497254663554,370.8983767910195,101.1426651226169,402.20622622669543,102.12530421955682,269.3846219725492,77.20674734589079,315.2238718014851,68.46531886918524,349.27249271642177,64.48636179561947,375.7692545363552,61.07277194367737,256.11987998331824,53.10446746983666,293.05027998225705,37.65249328528671,320.71287791891154,30.99966027818664,347.5483855818029,27.107060421634003,1
138.91630091107805,90.07433200655981,161.64382040554852,137.71878911743966,198.5198740726956,158.81425866056566,235.71135747316296,168.12689047973527,270.13795421490795,176.55165841768007,243.13407349004777,126.82018656358514,292.1566352677419,130.42516767446682,324.0007103804219,129.97743239065971,351.0795403421944,128.9288461050753,241.9111689734018,97.08414289479492,294.16740052181376,89.60239717493732,332.87942051814025,88.03179793173558,363.37926413666537,87.3549886094379,233.7182325616268,69.68582414902687,278.65352831751443,59.628138180793115,315.41961007694954,56.2896570780797,343.4995324784522,52.973929434766205,220.33899736736205,47.84342657676062,255.64445105346746,32.86476649299139,281.72539429989956,27.859334401502778,305.87617575269724,26.577035808949176,1
117.42382654956964,81.41893253000376,135.98563647815536,130.10084601936796,170.90200767895294,150.41951139129196,202.24289485935515,159.54741319705363,234.48377054959565,167.33767071771263,210.98840209701663,117.36859141739842,255.24709849085954,119.05947686347008,287.6111355113153,118.20152513950097,311.99584977943323,117.40160286314153,208.45493816623636,91.34580100769062,257.17293828821494,82.8679414963733,293.8454515128724,81.14364277221739,323.987333010471,78.87798042217946,200.25648755248037,64.71985029189022,243.39091303187885,53.336309152354715,274.42331404439386,49.84680925298517,298.97659281716545,45.6691322830783,187.40718146790456,40.823230078238566,219.78197907765565,25.88164524320598,244.83840978929396,19.536687678815497,267.5667642948792,16.06682010480631,1
61.66054946002623,96.7069008885712,87.05609183569322,134.08714758812673,126.21325851199072,155.9688430396686,160.29145100159258,168.3559621600949,193.35683117488225,187.8821954725836,172.63789804786575,125.02432903896099,218.1326139758221,127.5645607480304,249.82420445256685,126.64986341867811,278.03338480072125,124.36644840300912,171.15805621117306,98.18086905918622,221.54432721500143,91.00201996778245,257.6481801779764,87.38103659827416,288.1188421489114,82.90649865814552,161.6071820714833,71.30059227425798,205.9122388278838,57.86294563281072,238.5552373637247,50.10497849711365,264.5605075138219,44.73488734729463,146.93400159707198,47.29151201520324,178.38279025164775,28.78091402685081,202.28204041224762,21.075366998251894,226.61991247002197,15.759420609934992,1
45.51131999337133,95.87772048522271,73.9921486536752,135.92750064841545,113.85167216667116,159.61980932690955,152.16304032732853,174.19544613215342,186.82210118176602,189.52394539001216,156.22724550866778,130.48271032749932,207.93702835894337,132.2443474108036,241.3093742259171,130.324334356626,268.1820700006447,127.284407980505,157.53368891909855,102.65197544272547,211.70791528315573,100.40448190082364,249.07154383426683,98.42289578403509,279.39533598748403,95.35296926856316,148.50434801657784,74.98218631554371,194.36653440270317,68.53782602543473,231.29561140346692,64.09685434831161,261.1467749257563,59.954215989053665,133.5859309556973,50.290238237948216,166.89125445256747,36.50011175106991,195.42128179385466,28.204318175810982,223.42078530791335,22.75828596244358,1
41.79405455848149,127.90399356456848,62.20815520341415,168.02620510105223,98.69016904800077,188.43989608750417,136.91276109228596,198.13368255124215,174.56348528691518,210.10622426364438,145.3093662707924,159.04557857226652,200.5093123372498,160.69686829968484,236.1863030115946,161.9079887486282,268.05848548569156,162.9999523530273,149.75647302630745,128.19887310657847,206.3264828239707,121.4877254755713,244.703741246476,119.41901632071449,275.5491278984655,116.18488676823813,144.32797270589612,100.01059494599164,186.6028254078246,91.66898830288252,224.26005016226733,89.53715803657767,252.88148740866924,88.55869212136577,133.3516994983565,73.95534845935208,164.00520038734882,57.78532243346922,193.82541457809472,51.884061012226766,222.91327263436685,50.039579873633556,1
48.20040566074391,143.58425273941066,65.76107575952852,179.9999596422822,105.7064516170704,198.60767588242652,142.581422130048,208.6219939031971,175.42156950655777,222.27354293854296,157.1442147792987,171.91390049237816,203.34172036957358,172.5461239078959,235.08399375735286,176.24871058525144,264.07942137594733,180.56864972811667,158.99146038507848,143.19836561378952,209.50460090810162,136.48435261193572,246.58533239871855,137.8587732099499,279.3090788992395,138.00309211976213,151.0988930327249,115.75795201259598,194.11462811287407,105.662823894399,227.15038116295278,104.03796673328313,255.84221538604567,102.55272565673701,135.488457652029,91.03821289314055,170.20193448963988,76.90314456673332,195.73086766533112,70.68086881628594,222.1221931261071,66.41124256851569,1
40.02424092984978,174.762987777427,60.23655244460673,213.42024526564637,104.37821388907827,230.3418638498224,137.01638393746904,242.055459530824,170.15960451444877,254.6856741522751,154.76793481979618,204.23136561363208,201.40222084346166,202.89392527864766,233.79273840381026,205.47752379430676,262.292906231487,211.1582744447005,157.5438949453364,176.7340301079421,210.3890534604097,171.07055618605952,248.00558684234508,171.82313940123274,282.5404953475536,171.61761730228497,148.33995352526105,150.04729434633916,192.35474122384127,143.47136499490804,227.59999292364225,143.14921895317636,256.53319534478123,143.57712835585696,132.46098859465198,122.43967172552217,165.6349038502003,105.76076273313811,192.83486151933536,99.40909920633567,219.82409273997015,94.6090423700316,1
42.66949243335057,189.3384745831845,60.697460008217604,230.33077819114988,106.2805138232161,254.5353046802229,141.33091776638503,264.7414515450546,173.02126112811857,283.4799889698734,156.5067151793246,223.19417283500297,203.32703926228442,226.14176943119128,235.54701503599426,228.96034895025514,264.6105675157778,232.03948416280036,157.76027196398354,194.47525173603935,209.70124868901075,191.52227418227994,244.81663952422787,192.68523644451125,277.87609732202463,192.82670799834432,149.99397776112255,167.59264217958665,192.9729626741473,159.49650306090007,226.18093074043736,159.0396619637595,256.11781115441227,159.45661710564673,135.890720906963,142.12001610021073,167.56700827435816,128.1476529819738,192.57389325157783,122.8932602995992,220.6920154762238,118.31748480902206,1
70.43338257204601,176.59833107979648,85.61418358034649,218.00851307894118,125.7542960003484,238.68733559858447,162.20797406522618,248.45095554860018,192.97643861929103,265.7033137338185,178.73248238806264,206.3443485450116,222.04151784436363,209.6381529045102,252.92525344179194,212.913657638499,281.9643229256508,216.18538415189687,179.71279355321167,179.10484161654858,227.80738868067965,175.18909968310618,262.7001343461616,177.784289653644,295.0241160579417,177.36692314759784,171.91259709168298,153.4494779283068,211.60594979881353,144.94333654255752,243.7794501265671,144.09020265233448,273.33401730747755,142.70993037688277,156.54769323768414,129.35742329079767,187.35354022851243,113.17766559426309,210.8182732273999,105.2215930205366,236.04805438907897,97.3392306464475,1
86.23529240637066,141.9282366584821,105.8980855989575,183.09952368469203,142.94250274214204,207.9524591720101,178.33516527132446,221.08949333508826,206.71929466200157,237.36876084969208,194.30620624013312,180.39450994864,240.21882895593075,182.91999447916078,271.1046514945701,184.66982953844672,299.2609940706388,186.97255173653866,194.37356090106908,153.73920733394883,247.95745594656358,147.1852205128212,283.38865131285996,145.21289729568346,312.4586589433456,143.63584896248724,185.67291305371322,125.59995071294546,234.28869757960268,116.65247713103875,266.38930645141767,113.36460832833703,291.8298894004765,112.54495676658738,170.68452698747018,99.7367590115405,206.0358914365151,83.77542264164506,230.74215801316944,74.96287809995945,255.76640925410533,68.70973201830296,1
85.62160913932274,120.11223337398908,111.73267521263205,168.00824280677628,149.582265969235,186.55598600562553,183.7694105006541,197.23754390377417,216.73935813002402,212.47894734683268,198.1375518109454,157.16497746101052,241.74671076059354,158.62504753702527,274.1128808577342,156.57000604018688,301.4842189602751,156.20570532587638,197.11617376435797,129.48426768000994,246.45490248173255,122.09686962846129,284.61031506419755,117.81119930996647,317.4051100801662,112.49139467443092,187.54191916114462,102.15234809122694,229.41690603217202,93.61489767181456,262.64292280237174,88.98536772618718,292.15632925067894,85.11722695341041,171.28369922891955,75.5656092516765,202.7064095865563,66.64051687306937,221.09113546241502,63.93342632127133,239.43712517174123,60.92618442846515,1
89.16346643268486,108.02459544578872,113.56786948356063,147.7292515585548,154.76744919377964,169.09003198681538,192.57477832184307,179.13486586176128,225.136201268012,193.05692139005532,203.49752559452284,136.3526383142669,251.61673407845413,138.17347742459378,281.7053979263683,136.42936494264222,308.5328605664172,134.4562333935885,201.39898303625344,108.89239156961074,254.7363793807672,100.42317813379088,291.74311138556914,95.18188443812892,322.05958951709545,90.5465388154015,191.3644272359643,82.52870920802812,238.83748509105956,69.3123353597814,272.3584975274953,62.39352271865232,299.3753656780036,58.63980346697406,174.31389390890857,58.50917045158883,209.66530574004722,38.81253756874162,233.63830611378674,29.98397861235435,257.36777513737434,24.235042199626264,1
93.68243049340163,84.54446701718055,121.72367299460711,133.67221530256074,161.9150834742868,157.29778152761543,199.25725989332932,169.5085975919397,233.48526114961533,184.15908202413,208.3473371327127,122.0294068496624,254.09608343468062,124.34325107664341,286.7104536782981,122.63374704220797,314.301641284515,120.36952992000676,207.52020333869768,93.82459623352366,259.53456458407436,84.45327071627122,297.2581402968117,79.84544497116693,327.8648568951535,74.99833330248728,199.40503855665884,66.1858212091002,245.5051223626433,51.26157545157412,275.50663160361546,43.254859230546145,298.3627173520199,37.981594854485394,185.26868918960918,41.826648053271384,219.1095521738398,24.962422209090875,240.63537233876013,17.019255003380778,260.21285119971026,12.716119063199955,1
68.54105120026725,133.21542276940136,94.41930237167617,172.80555639107797,133.23752999131827,183.80978036389934,169.70920595148706,187.82812063111987,203.97591577405544,196.2404312644485,174.7589180792165,148.81369372316158,222.36032392743434,139.79198332754595,254.75722176053748,133.41301971155144,278.88458074412665,129.46093537188312,171.33358309997672,124.64577932206271,224.2737846595264,113.90739502488259,261.3708419250852,109.38989718596918,290.1024242066651,104.56122142062486,161.5919597133179,100.05521316462091,209.48418461215985,89.8831688367768,244.74441206929075,85.81153237149442,270.8798476047904,83.45245835790251,147.67676886202204,78.2218877820444,185.29045195615979,68.52118939123966,213.750199697135,64.88138784883063,239.20011623502248,64.29584873463295,1
74.21905484796298,131.6282680483401,100.30859107481223,171.1588961710932,139.69401709124392,184.40404659506981,176.03778084527218,188.22731618198395,212.2805518583518,195.28311996693174,180.87866971658693,150.86684924299016,229.01039750907873,142.36696613916138,259.366282990949,136.4348621901156,282.5115826501924,132.6284539347355,176.68531713587797,125.77601485932337,230.04321065542442,115.1995832168011,265.26033043096595,110.03310630813189,293.0263481952261,107.16267399860135,167.75289170866105,101.3626892769901,215.26275668231844,92.17381579374182,248.56258631451055,87.96846125120828,275.30914357152324,87.27113369161225,154.48586525575863,80.23082000740192,190.30679535853957,70.80766754344177,219.10768221640498,68.03049666035577,246.2109561496345,69.24296538710541,1
83.8894691158822,136.1978833529556,107.4262527444863,178.80369864560816,145.1385116328512,195.33793755056467,178.86110690673024,199.86785374877581,209.74908480085116,208.35264280465344,190.79928277177726,166.0764841565524,234.10887254772035,161.50082526093138,264.27102422182463,158.45940083346704,287.0050381485345,156.9021055175008,189.96394940496987,142.22725766051735,240.20969430696834,136.77533840809792,274.09202669305625,134.2271462290828,301.2734820582733,132.272181175505,182.5191335889541,117.61625567990632,228.84822233595435,112.83425293318487,261.04242011939743,110.37957273416941,286.41092353444685,109.9605266701592,169.29761039273956,94.34489334973387,204.41539435415336,89.14534457636273,230.44837382550588,86.5797654901553,255.33057608268257,86.85030304467091,1
98.98052784120966,142.86615914915456,114.65772904814742,183.08587691617504,149.68911193550966,200.67740623955615,184.58306981669202,207.95412841327925,217.50914225548885,220.97139007970327,198.20873481218047,172.96885751748414,245.1227381399613,170.32429221094935,275.94617039306746,167.86980391988254,298.4005566580236,166.29598990061277,196.85779182089578,148.52590513150426,250.30330649493231,143.94427795491538,284.8912100138778,143.85308076217188,314.30191644471967,144.33138686397433,189.84396310308972,124.66374393630213,238.42012020673616,121.28904390686694,272.6307403847414,121.45746639311437,300.18487624643063,122.97917411216804,178.57624032199334,102.53133457734475,218.18943088048132,99.03226613183688,243.84207446978604,99.13499802405386,268.04852024981034,101.85362524753145,1
97.49698325420826,146.1338375227133,113.74142735693744,191.53365263767773,153.72500005549404,217.06462601008025,187.74091779581246,228.6691756224791,216.8902200065331,249.62359031651795,206.42850395369894,190.5709422648215,252.79525738050594,198.8539133271206,283.15036503327156,204.93583652181587,310.40369732637237,208.19560570255362,209.64248929516722,162.04745947969423,261.9834388540967,162.25603262365257,298.0944586276528,166.21704093059816,330.03660917771504,167.24703847897217,202.33505273293304,133.03533703555513,249.2392688482605,128.07651078015442,283.10559906589606,128.87572001590706,313.15613030274835,129.1353905391661,186.82316545737922,106.35113647626713,223.46089437346563,94.23796155614764,247.95769311552067,88.25338234232913,273.1594011711504,82.09304966468517,1
108.03568943386205,143.1342573580041,121.62701455900975,186.50795868043315,156.0831235150436,210.92559988401536,189.67497800493948,226.0758495874352,220.41088006645808,246.56685493008536,211.86479275715465,185.5551037421892,258.87378566554617,191.63881369051524,291.50206639782846,197.60443508145636,318.81081142437324,203.19545632954942,212.77198670962753,157.08280470617044,266.35559545749675,152.37348268991397,304.0348861919174,153.68910782777536,336.29241584722695,153.92526645444192,204.3723041154608,126.97064391392311,249.72145789222304,122.06864504990014,284.50406909928824,121.77519885958779,313.97270608430335,121.3891578061957,188.26869902095495,99.05257896536565,224.39214881506632,86.7373124264013,252.05789393757732,79.55361594849452,279.82552223907805,72.94148351829833,1
115.15766312923205,143.62431850372832,132.36891889729685,183.89164688292203,169.98215668425485,209.2909054474494,206.26449753596546,225.67233425382665,239.56892736338716,246.1888670989565,216.1621115584604,188.35218589977967,269.18781662982576,196.2326691833855,301.2132551852138,201.63113761300474,329.34487478997113,205.3782301750648,218.82780284310329,158.97372357074028,274.2374889905615,155.94028093914767,314.7596755510313,158.59485167032562,348.24864471292227,159.90969949768487,211.93498589571948,129.47169689540897,259.8840079029525,123.17747917667384,295.4969139257138,124.72252596973408,325.58218245695303,124.8904648576713,197.7089550400534,102.32937548240739,234.5218739771354,87.5272565061291,258.65369383871723,80.54236670296154,284.5681390692108,73.65248901380278,1
129.60622363046417,149.98687421390056,143.99677937411246,191.32484710861536,182.07203760527773,215.27503322955454,220.48627055377798,229.13120345893913,252.20191713861638,250.5878758021608,236.17950345353165,188.266835682276,288.4900261626208,197.0481285240421,320.4918840362734,203.08617478235465,347.982424823178,207.47919991341405,239.18307194154113,159.76431673177646,294.93708446606615,158.0107869890962,335.77277904718176,160.60560175274256,370.33940011874984,161.2392059279318,230.2939182650316,130.738497363478,279.4940844027933,122.23204885922493,316.5263169019545,119.3346252110077,349.60152132602525,115.99827398211346,212.6091847329626,105.02687278278972,252.22752048400253,89.16828200210693,275.3773016261639,80.04909912255425,300.4951331382217,69.9239212897337,1
